,title,description,channelId,thumbnails,etag,id,kind,snippet,keywords,topicIds,topicCategories,videoCount,viewCount,subscriberCount
134,JunsKitchen,"Thank you for visiting my channel! If you have a request, please leave a comment. :)
I am not professional chef. I just like cooking.
If you're also interested, I have an Instagram below, too.
Thank you!

My other channel (Rachel & Jun): https://www.youtube.com/RachelAndJun

お立ち寄りいただき、ありがとうございます。
週末に趣味で料理をしております。リクエストなど、
何でも気軽にコメントしていただければ幸いです。^^

(日本語字幕は新しいものから更新予定です)

メインチャンネル: https://goo.gl/GcxsSH",UCRxAgfYexGLlu1WHGIMUDqw,https://yt3.ggpht.com/-DjSC7mcMhnw/AAAAAAAAAAI/AAAAAAAAAAA/m3bOy4p2-kE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/z5eb7WtG_aUZOoffcXMvA4d0Uws""",XMm1RFsYKmtAqoa2erMGw0e6N7tK-vr2HlkQ94v7lwo,youtube#subscription,"{'publishedAt': '2019-08-10T15:29:40.074Z', 'title': 'JunsKitchen', 'description': ""Thank you for visiting my channel! If you have a request, please leave a comment. :)\nI am not professional chef. I just like cooking.\nIf you're also interested, I have an Instagram below, too.\nThank you!\n\nMy other channel (Rachel & Jun): https://www.youtube.com/RachelAndJun\n\nお立ち寄りいただき、ありがとうございます。\n週末に趣味で料理をしております。リクエストなど、\n何でも気軽にコメントしていただければ幸いです。^^\n\n(日本語字幕は新しいものから更新予定です)\n\nメインチャンネル: https://goo.gl/GcxsSH"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCRxAgfYexGLlu1WHGIMUDqw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-DjSC7mcMhnw/AAAAAAAAAAI/AAAAAAAAAAA/m3bOy4p2-kE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-DjSC7mcMhnw/AAAAAAAAAAI/AAAAAAAAAAA/m3bOy4p2-kE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-DjSC7mcMhnw/AAAAAAAAAAI/AAAAAAAAAAA/m3bOy4p2-kE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",cook cooking Japanese Japan meal dish English Jun Jun's kitchen 日本 料理 レシピ 英語,"['/m/02wbm', '/m/019_rr', '/m/02wbm', '/m/068hy']","['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Pet', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",29,281713681,4580000
135,뻑가 PPKKa,,UClE2hKVqycauBKmXwawizEg,https://yt3.ggpht.com/-rMxAqfGJyYo/AAAAAAAAAAI/AAAAAAAAAAA/5gAt6o701sc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/Ak1U3GL4U8Rry-LJzTzi7IZdC6I""",XMm1RFsYKmsKG2GYc6kuBt3oIydJjh6cQ9dZiuF9rYk,youtube#subscription,"{'publishedAt': '2019-06-21T02:22:51.685Z', 'title': '뻑가 PPKKa', 'description': '', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UClE2hKVqycauBKmXwawizEg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-rMxAqfGJyYo/AAAAAAAAAAI/AAAAAAAAAAA/5gAt6o701sc/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-rMxAqfGJyYo/AAAAAAAAAAI/AAAAAAAAAAA/5gAt6o701sc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-rMxAqfGJyYo/AAAAAAAAAAI/AAAAAAAAAAA/5gAt6o701sc/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",NULL,NULL,NULL,263,118766668,401000
136,72초TV,"모바일, 그리고 그 다음의 영상 시청 환경에 맞는 
새롭고 재미있는 영상 콘텐츠를 개발 및 제작하는 회사 72초TV의 공식 유튜브 채널입니다.
구독하고 재미있는 영상을 받아보세요! 

""WE CREATE FUN"" 72secTV 
We create new and interesting videos and aim to conquer all the playlists of the world. 

We have some series with ENG/JPN/CHN subs, and we're preparing subs for all our series.
So subscribe us and HAVE FUN!",UC4u2X5QolYdz4faUfKRm3_w,https://yt3.ggpht.com/-YatccwfmQ2A/AAAAAAAAAAI/AAAAAAAAAAA/el2hxokHFrk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/XG24GW3kcdnd6S6sF9vJB_DRYEk""",XMm1RFsYKmtAqoa2erMGw6jsFirO1VB0ZrKT555QYeI,youtube#subscription,"{'publishedAt': '2017-09-15T06:21:04.000Z', 'title': '72초TV', 'description': '모바일, 그리고 그 다음의 영상 시청 환경에 맞는 \n새롭고 재미있는 영상 콘텐츠를 개발 및 제작하는 회사 72초TV의 공식 유튜브 채널입니다.\n구독하고 재미있는 영상을 받아보세요! \n\n""WE CREATE FUN"" 72secTV \nWe create new and interesting videos and aim to conquer all the playlists of the world. \n\nWe have some series with ENG/JPN/CHN subs, and we\'re preparing subs for all our series.\nSo subscribe us and HAVE FUN!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC4u2X5QolYdz4faUfKRm3_w'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-YatccwfmQ2A/AAAAAAAAAAI/AAAAAAAAAAA/el2hxokHFrk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-YatccwfmQ2A/AAAAAAAAAAI/AAAAAAAAAAA/el2hxokHFrk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-YatccwfmQ2A/AAAAAAAAAAI/AAAAAAAAAAA/el2hxokHFrk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",NULL,NULL,NULL,394,62084427,200000
137,The Coding Train,"All aboard! The Coding Train is on its way with creative coding video tutorials on subjects ranging from the basics of programming languages like JavaScript to algorithmic art, machine learning, simulation, generative poetry, and more. Choo choo!",UCvjgXvBlbQiydffZU7m1_aw,https://yt3.ggpht.com/-1rYs64e24jQ/AAAAAAAAAAI/AAAAAAAAAAA/B2LPB2yW030/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/lHzqcVbGZYeeFFRPYPH-tIKx4Rs""",XMm1RFsYKmtAqoa2erMGwzcGWaiqiZ9Ab9-Kqta8pJI,youtube#subscription,"{'publishedAt': '2018-12-10T00:18:36.707Z', 'title': 'The Coding Train', 'description': 'All aboard! The Coding Train is on its way with creative coding video tutorials on subjects ranging from the basics of programming languages like JavaScript to algorithmic art, machine learning, simulation, generative poetry, and more. Choo choo!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCvjgXvBlbQiydffZU7m1_aw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-1rYs64e24jQ/AAAAAAAAAAI/AAAAAAAAAAA/B2LPB2yW030/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-1rYs64e24jQ/AAAAAAAAAAI/AAAAAAAAAAA/B2LPB2yW030/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-1rYs64e24jQ/AAAAAAAAAAI/AAAAAAAAAAA/B2LPB2yW030/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",java javascript processing teaching programming beginner tutorial coding challenges art,NULL,NULL,1034,62867929,1010000
138,캠핑한끼CampingHankki,"아웃도어에서 즐기는 소소한 캠핑한끼
Outdoor Gear / Camp Food / Solo Camping

https://instagram.com/ireumstudio

문의 : Mail - ireumstudio@gmail.com",UCkGr7BCJ8plP-Jhy4kSfP8w,https://yt3.ggpht.com/-gMEFNjrLe40/AAAAAAAAAAI/AAAAAAAAAAA/jIy6aIL2jgg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/dpyBcfyk_AYnWD2j8mZwA25_3ww""",XMm1RFsYKmtAqoa2erMGwxpccxtMZMdMYOXTAbGh-_I,youtube#subscription,"{'publishedAt': '2018-04-21T18:34:42.992Z', 'title': '캠핑한끼CampingHankki', 'description': '아웃도어에서 즐기는 소소한 캠핑한끼\nOutdoor Gear / Camp Food / Solo Camping\n\nhttps://instagram.com/ireumstudio\n\n문의 : Mail - ireumstudio@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCkGr7BCJ8plP-Jhy4kSfP8w'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-gMEFNjrLe40/AAAAAAAAAAI/AAAAAAAAAAA/jIy6aIL2jgg/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-gMEFNjrLe40/AAAAAAAAAAI/AAAAAAAAAAA/jIy6aIL2jgg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-gMEFNjrLe40/AAAAAAAAAAI/AAAAAAAAAAA/jIy6aIL2jgg/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",#Bushcraft #캠핑한끼 #cooking #camping #Recipes,"['/m/02wbm', '/m/019_rr', '/m/02wbm']","['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",105,12320652,174000
139,과학드림 [Science Dream],"과학으로 재미와 지식을 더해 드리는 채널입니다.
한 때는 과학을 좋아했던, 지금도 과학을 좋아하는, 그리고 앞으로 과학을 좋아할 사람들이 제 채널과 함께였으면 합니다.
문의: sciencegive@gmail.com",UCIk1-yPCTnFuzfgu4gyfWqw,https://yt3.ggpht.com/-R3Y1I-JQCp0/AAAAAAAAAAI/AAAAAAAAAAA/JUD-CU3e_bE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/qq58NX8PBPCiX246XDB-d5DJP0Y""",XMm1RFsYKmvBkbp-hf4RypwI3d0C1uOKOoJqlbxW2Dc,youtube#subscription,"{'publishedAt': '2019-06-20T01:26:59.231Z', 'title': '과학드림 [Science Dream]', 'description': '과학으로 재미와 지식을 더해 드리는 채널입니다.\n한 때는 과학을 좋아했던, 지금도 과학을 좋아하는, 그리고 앞으로 과학을 좋아할 사람들이 제 채널과 함께였으면 합니다.\n문의: sciencegive@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCIk1-yPCTnFuzfgu4gyfWqw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-R3Y1I-JQCp0/AAAAAAAAAAI/AAAAAAAAAAA/JUD-CU3e_bE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-R3Y1I-JQCp0/AAAAAAAAAAI/AAAAAAAAAAA/JUD-CU3e_bE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-R3Y1I-JQCp0/AAAAAAAAAAI/AAAAAAAAAAA/JUD-CU3e_bE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",NULL,NULL,NULL,48,21878281,212000
140,클래식 읽어주는 남자 Classical Music Story,클래식 읽어드립니다 :),UCku3JiSOb84YAum6wGxLnmQ,https://yt3.ggpht.com/-1TsXgTL4Cps/AAAAAAAAAAI/AAAAAAAAAAA/y-Ww09gXMFE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/oH9TFN4CqStTM5Xz56JSHxiPltw""",XMm1RFsYKmsKG2GYc6kuBvYcmVgeMu1iux-HDDQvgTY,youtube#subscription,"{'publishedAt': '2019-02-21T16:26:14.272Z', 'title': '클래식 읽어주는 남자 Classical Music Story', 'description': '클래식 읽어드립니다 :)', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCku3JiSOb84YAum6wGxLnmQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-1TsXgTL4Cps/AAAAAAAAAAI/AAAAAAAAAAA/y-Ww09gXMFE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-1TsXgTL4Cps/AAAAAAAAAAI/AAAAAAAAAAA/y-Ww09gXMFE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-1TsXgTL4Cps/AAAAAAAAAAI/AAAAAAAAAAA/y-Ww09gXMFE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}","""클래식 음악"" ""클래식 명곡"" ""클래식 읽어주는 남자"" ""Classical music""","['/m/0ggq0m', '/m/04rlf', '/m/0ggq0m']","['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Classical_music']",35,267831,8790
141,문츠 FoodieLife,moonst0825@gmail.com,UC4nfYK0W3YMMFP1H5QdF3dw,https://yt3.ggpht.com/-MCr4eNtzl6E/AAAAAAAAAAI/AAAAAAAAAAA/o_-kSVGdBv0/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/aS1eVgQm0YdWS-XaVo8vg1sTB5c""",XMm1RFsYKmvBkbp-hf4RyoKweYFN10YZ4vjTekT11K8,youtube#subscription,"{'publishedAt': '2019-06-06T05:23:33.704Z', 'title': '문츠 FoodieLife', 'description': 'moonst0825@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC4nfYK0W3YMMFP1H5QdF3dw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-MCr4eNtzl6E/AAAAAAAAAAI/AAAAAAAAAAA/o_-kSVGdBv0/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-MCr4eNtzl6E/AAAAAAAAAAI/AAAAAAAAAAA/o_-kSVGdBv0/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-MCr4eNtzl6E/AAAAAAAAAAI/AAAAAAAAAAA/o_-kSVGdBv0/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",#문츠 #요리유튜버#쿡튜버#양식#바베큐#문츠의육공방,"['/m/02wbm', '/m/019_rr', '/m/02wbm']","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Food']",79,7778420,74200
142,Rémi GAILLARD,"Bienvenue sur la chaîne du N'importe Quoi : temple de la connerie depuis 1999.

Rémi Gaillard is world famous for his dangerously funny videos. 

Unafraid of controversy, he has challenged the norms and expectations of online video with his creativity!

From bringing Pacman and Mario Kart to life and playing pranks in animal costumes, to taking on the likes of Ronaldo in a battle of football skills, Rémi has done it all and shows no signs of stopping any time soon - his motto is, after all, ""C'est en faisant n'importe quoi qu'on devient n'importe qui""!

One things for sure - once you watch Rémi's videos, you'll never look at an elevator in the same way...

Subscribe for more / Abonne toi pour plus de n'importe quoi :
http://bit.ly/ouiremi

Like Rémi on Facebook:
http://bit.ly/remilike

Follow Rémi on Twitter:
http://bit.ly/remitweet

More Rémi:
http://www.nimportequi.com/",UCmPSwsooZq8an7xOLQQhAdw,https://yt3.ggpht.com/-rXOW8zgOztQ/AAAAAAAAAAI/AAAAAAAAAAA/KpWkXq0P2bk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/KOD4wIPFu3s3khKzg4tscKp7-jI""",XMm1RFsYKmtAqoa2erMGw4Z_yvdA-YqzzJipe87fr7E,youtube#subscription,"{'publishedAt': '2014-03-03T12:25:31.000Z', 'title': 'Rémi GAILLARD', 'description': 'Bienvenue sur la chaîne du N\'importe Quoi : temple de la connerie depuis 1999.\n\nRémi Gaillard is world famous for his dangerously funny videos. \n\nUnafraid of controversy, he has challenged the norms and expectations of online video with his creativity!\n\nFrom bringing Pacman and Mario Kart to life and playing pranks in animal costumes, to taking on the likes of Ronaldo in a battle of football skills, Rémi has done it all and shows no signs of stopping any time soon - his motto is, after all, ""C\'est en faisant n\'importe quoi qu\'on devient n\'importe qui""!\n\nOne things for sure - once you watch Rémi\'s videos, you\'ll never look at an elevator in the same way...\n\nSubscribe for more / Abonne toi pour plus de n\'importe quoi :\nhttp://bit.ly/ouiremi\n\nLike Rémi on Facebook:\nhttp://bit.ly/remilike\n\nFollow Rémi on Twitter:\nhttp://bit.ly/remitweet\n\nMore Rémi:\nhttp://www.nimportequi.com/', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCmPSwsooZq8an7xOLQQhAdw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-rXOW8zgOztQ/AAAAAAAAAAI/AAAAAAAAAAA/KpWkXq0P2bk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-rXOW8zgOztQ/AAAAAAAAAAI/AAAAAAAAAAA/KpWkXq0P2bk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-rXOW8zgOztQ/AAAAAAAAAAI/AAAAAAAAAAA/KpWkXq0P2bk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}","remi ""remi gaillard"" ""remy gaillard"" french prankster funny fun amazing prank crazy ""n'importe qui"" quoi nqtv comique gaillard france ""remi gaillard pacman"" ""mario cart"" ""super mario"" ""mario bros"" mario ""remi mario"" gag ""funny pranks"" ""people are awesome"" nimportequi ""nimporte quoi.com"" nimportequoi costume cat kangaroo snail foot football skills rocky elevator",NULL,NULL,144,1760663860,6980000
143,서봄,"포켓몬스터 영상을 올리고 있습니다


메일 주소 : ksh06158@naver.com",UCkQWAIUktzea2l8xT1GyVSg,https://yt3.ggpht.com/-I7bxhN7r1Bk/AAAAAAAAAAI/AAAAAAAAAAA/m75I9phwL4Q/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/7GOY-mCLieCHXKHNky8crRbx-1E""",XMm1RFsYKmsKG2GYc6kuBruEP9CdxYbPAQ25OyBJMpc,youtube#subscription,"{'publishedAt': '2018-12-04T16:17:21.745Z', 'title': '서봄', 'description': '포켓몬스터 영상을 올리고 있습니다\n\n\n메일 주소 : ksh06158@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCkQWAIUktzea2l8xT1GyVSg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-I7bxhN7r1Bk/AAAAAAAAAAI/AAAAAAAAAAA/m75I9phwL4Q/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-I7bxhN7r1Bk/AAAAAAAAAAI/AAAAAAAAAAA/m75I9phwL4Q/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-I7bxhN7r1Bk/AAAAAAAAAAI/AAAAAAAAAAA/m75I9phwL4Q/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",서봄,"['/m/0403l3g', '/m/02jjt', '/m/02vxn', '/m/0bzvm2', '/m/0403l3g']","['https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",53,27571677,117000
144,키네틱 Kinetic Student,안녕하세요? 키네틱입니다 0_o,UCmUp3Cvw1Sfgr7O6Z-5ZETg,https://yt3.ggpht.com/-HJn_SixCmtA/AAAAAAAAAAI/AAAAAAAAAAA/5ROMN_QC1Wk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/lZGhmgMGTCsyB0jXIpTa8J4VHPY""",XMm1RFsYKmtAqoa2erMGw6DjDAHCQ590fqhPf9T8CSc,youtube#subscription,"{'publishedAt': '2019-08-15T16:30:52.585Z', 'title': '키네틱 Kinetic Student', 'description': '안녕하세요? 키네틱입니다 0_o', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCmUp3Cvw1Sfgr7O6Z-5ZETg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-HJn_SixCmtA/AAAAAAAAAAI/AAAAAAAAAAA/5ROMN_QC1Wk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-HJn_SixCmtA/AAAAAAAAAAI/AAAAAAAAAAA/5ROMN_QC1Wk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-HJn_SixCmtA/AAAAAAAAAAI/AAAAAAAAAAA/5ROMN_QC1Wk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",다이어트 운동 스포츠 Sports,"['/m/019_rr', '/m/027x7n']","['https://en.wikipedia.org/wiki/Physical_fitness', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",428,23970823,86600
145,돌맹TV,"안녕하세요. 크리에이터 돌맹의 공식 유튜브 채널입니다.
재밌는 영상으로 매일 여러분을 찾아 뵙겠습니다.
많은 구독, 많은 사랑 부탁드립니다.

광고&비즈니스 문의 : dnjstjr3380@naver.com",UCoCknRpKNtDz5THqLaRKUhQ,https://yt3.ggpht.com/-7MnUsyxQ1e0/AAAAAAAAAAI/AAAAAAAAAAA/EL2MLcgdwZ4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/iTjL-kfIVOikC8MxRt8FWzRpF8o""",XMm1RFsYKmtAqoa2erMGwxRGlYe5T8xkvY3sai5JwRM,youtube#subscription,"{'publishedAt': '2019-11-13T06:11:40.198Z', 'title': '돌맹TV', 'description': '안녕하세요. 크리에이터 돌맹의 공식 유튜브 채널입니다.\n재밌는 영상으로 매일 여러분을 찾아 뵙겠습니다.\n많은 구독, 많은 사랑 부탁드립니다.\n\n광고&비즈니스 문의 : dnjstjr3380@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCoCknRpKNtDz5THqLaRKUhQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-7MnUsyxQ1e0/AAAAAAAAAAI/AAAAAAAAAAA/EL2MLcgdwZ4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-7MnUsyxQ1e0/AAAAAAAAAAI/AAAAAAAAAAA/EL2MLcgdwZ4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-7MnUsyxQ1e0/AAAAAAAAAAI/AAAAAAAAAAA/EL2MLcgdwZ4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",게임 game 게임방송 종합게임,"['/m/0403l3g', '/m/025zzc', '/m/0bzvm2', '/m/0403l3g', '/m/025zzc']","['https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Action_game']",539,4590803,14700
146,Gadget Seoul,"기술을 응원합니다.

Gadgetseoul@gmail.com
Since : 2018.03.13",UCyWmhgJ3talmk3H5GdmjHfg,https://yt3.ggpht.com/-qxF8ButXzgs/AAAAAAAAAAI/AAAAAAAAAAA/XbDw5qhhqsc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/hbRuAha39BW1we3wXyxynVwYch0""",XMm1RFsYKmtAqoa2erMGw1lyO6WlCM08yPYSsktMUf8,youtube#subscription,"{'publishedAt': '2019-04-22T04:17:33.060Z', 'title': 'Gadget Seoul', 'description': '기술을 응원합니다.\n\nGadgetseoul@gmail.com\nSince : 2018.03.13', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCyWmhgJ3talmk3H5GdmjHfg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-qxF8ButXzgs/AAAAAAAAAAI/AAAAAAAAAAA/XbDw5qhhqsc/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-qxF8ButXzgs/AAAAAAAAAAI/AAAAAAAAAAA/XbDw5qhhqsc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-qxF8ButXzgs/AAAAAAAAAAI/AAAAAAAAAAA/XbDw5qhhqsc/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",아이폰 애플 it유투버 갤럭시 하이닉스 주식 삼성전자 엘지전자 파운드리 삼성 삼성디스플레이 EUV 팹리스 데이터센터 갤럭시폴드 7나노 반도체 삼성전자 SK하이닉스 엘지 엘지디스플레이 아이폰11 샤오미 QLED OLED 마이크로LED 카메라 화웨이 인텔,"['/m/019_rr', '/m/07c1v']","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",191,7691896,85800
