,etag,id,kind,snippet
139,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/lHzqcVbGZYeeFFRPYPH-tIKx4Rs""",XMm1RFsYKmtAqoa2erMGwzcGWaiqiZ9Ab9-Kqta8pJI,youtube#subscription,"{'publishedAt': '2018-12-10T00:18:36.707Z', 'title': 'The Coding Train', 'description': 'All aboard! The Coding Train is on its way with creative coding video tutorials on subjects ranging from the basics of programming languages like JavaScript to algorithmic art, machine learning, simulation, generative poetry, and more. Choo choo!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCvjgXvBlbQiydffZU7m1_aw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-1rYs64e24jQ/AAAAAAAAAAI/AAAAAAAAAAA/B2LPB2yW030/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-1rYs64e24jQ/AAAAAAAAAAI/AAAAAAAAAAA/B2LPB2yW030/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-1rYs64e24jQ/AAAAAAAAAAI/AAAAAAAAAAA/B2LPB2yW030/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
140,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/bkSmCYv5rbngXP3nOvbboGiYJCQ""",XMm1RFsYKmtAqoa2erMGw8rtuy2gxHgw_3ztoFhVU6g,youtube#subscription,"{'publishedAt': '2018-02-13T04:40:33.742Z', 'title': '오마이스쿨', 'description': '* Knowledge Content Specialized Channels\n  : Knowledge content online/offline lectures by top Korean instructors.\n\n* http://www.ohmyschool.org/', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCs4UBgRZbxTQQwD6VecNj_w'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-3BHZ-TgVNhI/AAAAAAAAAAI/AAAAAAAAAAA/qBN41ugAxHE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-3BHZ-TgVNhI/AAAAAAAAAAI/AAAAAAAAAAA/qBN41ugAxHE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-3BHZ-TgVNhI/AAAAAAAAAAI/AAAAAAAAAAA/qBN41ugAxHE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
141,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/qq58NX8PBPCiX246XDB-d5DJP0Y""",XMm1RFsYKmvBkbp-hf4RypwI3d0C1uOKOoJqlbxW2Dc,youtube#subscription,"{'publishedAt': '2019-06-20T01:26:59.231Z', 'title': '과학드림 [Science Dream]', 'description': '과학으로 재미와 지식을 더해 드리는 채널입니다.\n한 때는 과학을 좋아했던, 지금도 과학을 좋아하는, 그리고 앞으로 과학을 좋아할 사람들이 제 채널과 함께였으면 합니다.\n문의: sciencegive@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCIk1-yPCTnFuzfgu4gyfWqw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-R3Y1I-JQCp0/AAAAAAAAAAI/AAAAAAAAAAA/JUD-CU3e_bE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-R3Y1I-JQCp0/AAAAAAAAAAI/AAAAAAAAAAA/JUD-CU3e_bE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-R3Y1I-JQCp0/AAAAAAAAAAI/AAAAAAAAAAA/JUD-CU3e_bE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
142,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/05w_qCNbZaGQiuVDl8JhsBnJ2Vk""",XMm1RFsYKmsKG2GYc6kuBnyD-bmSLRW8wQ0UzT6XSMM,youtube#subscription,"{'publishedAt': '2018-07-25T20:10:57.950Z', 'title': 'Asia Mobile lab', 'description': 'A Quality Reparing Lab', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCaHWAhfMXsxPUqbuYJ6Uf5w'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-9JOHwY8QyD4/AAAAAAAAAAI/AAAAAAAAAAA/ayYlyp1A5w8/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-9JOHwY8QyD4/AAAAAAAAAAI/AAAAAAAAAAA/ayYlyp1A5w8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-9JOHwY8QyD4/AAAAAAAAAAI/AAAAAAAAAAA/ayYlyp1A5w8/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
143,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/aS1eVgQm0YdWS-XaVo8vg1sTB5c""",XMm1RFsYKmvBkbp-hf4RyoKweYFN10YZ4vjTekT11K8,youtube#subscription,"{'publishedAt': '2019-06-06T05:23:33.704Z', 'title': '문츠 FoodieLife', 'description': 'moonst0825@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC4nfYK0W3YMMFP1H5QdF3dw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-MCr4eNtzl6E/AAAAAAAAAAI/AAAAAAAAAAA/o_-kSVGdBv0/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-MCr4eNtzl6E/AAAAAAAAAAI/AAAAAAAAAAA/o_-kSVGdBv0/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-MCr4eNtzl6E/AAAAAAAAAAI/AAAAAAAAAAA/o_-kSVGdBv0/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
144,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/KOD4wIPFu3s3khKzg4tscKp7-jI""",XMm1RFsYKmtAqoa2erMGw4Z_yvdA-YqzzJipe87fr7E,youtube#subscription,"{'publishedAt': '2014-03-03T12:25:31.000Z', 'title': 'Rémi GAILLARD', 'description': 'Bienvenue sur la chaîne du N\'importe Quoi : temple de la connerie depuis 1999.\n\nRémi Gaillard is world famous for his dangerously funny videos. \n\nUnafraid of controversy, he has challenged the norms and expectations of online video with his creativity!\n\nFrom bringing Pacman and Mario Kart to life and playing pranks in animal costumes, to taking on the likes of Ronaldo in a battle of football skills, Rémi has done it all and shows no signs of stopping any time soon - his motto is, after all, ""C\'est en faisant n\'importe quoi qu\'on devient n\'importe qui""!\n\nOne things for sure - once you watch Rémi\'s videos, you\'ll never look at an elevator in the same way...\n\nSubscribe for more / Abonne toi pour plus de n\'importe quoi :\nhttp://bit.ly/ouiremi\n\nLike Rémi on Facebook:\nhttp://bit.ly/remilike\n\nFollow Rémi on Twitter:\nhttp://bit.ly/remitweet\n\nMore Rémi:\nhttp://www.nimportequi.com/', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCmPSwsooZq8an7xOLQQhAdw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-rXOW8zgOztQ/AAAAAAAAAAI/AAAAAAAAAAA/KpWkXq0P2bk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-rXOW8zgOztQ/AAAAAAAAAAI/AAAAAAAAAAA/KpWkXq0P2bk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-rXOW8zgOztQ/AAAAAAAAAAI/AAAAAAAAAAA/KpWkXq0P2bk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
145,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/7GOY-mCLieCHXKHNky8crRbx-1E""",XMm1RFsYKmsKG2GYc6kuBruEP9CdxYbPAQ25OyBJMpc,youtube#subscription,"{'publishedAt': '2018-12-04T16:17:21.745Z', 'title': '서봄', 'description': '포켓몬스터 영상을 올리고 있습니다\n\n\n메일 주소 : ksh06158@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCkQWAIUktzea2l8xT1GyVSg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-I7bxhN7r1Bk/AAAAAAAAAAI/AAAAAAAAAAA/m75I9phwL4Q/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-I7bxhN7r1Bk/AAAAAAAAAAI/AAAAAAAAAAA/m75I9phwL4Q/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-I7bxhN7r1Bk/AAAAAAAAAAI/AAAAAAAAAAA/m75I9phwL4Q/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
146,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/dqIYisaRLFyoy80ccI2FsFm112I""",XMm1RFsYKmsKG2GYc6kuBsjSAuMger7YAuxbofyVPAc,youtube#subscription,"{'publishedAt': '2019-06-07T13:24:41.843Z', 'title': '카랑Karang', 'description': ""안녕하세요🖐 카랑카랑한 목소리 카랑입니다^^ \n\n' 영화만큼 세상의 모든것을 다 담고 있는게 또 있을까요? '\n\n영화가 가져다주는 그 놀랍고 다양한 경험들을 함께 나누고 싶습니다! 😻\n영화를 통해 세상과 삶을 더 풍부하게 알아가요~🕵🏻✈️\n\n1. 사랑과 음악이 있는 영화리뷰 #카랑의 러브다이어리 \n2. 독특한 SF영화속 신기한 사이언스 스토리 #S카랑\n3. 게임과 인생! 승부사들의 이야기 #에이스온더리버 \n4. 극장가기전 시리즈물 #완벽정리 #개꿀정리 \n5.영화와 음악은 땔래야 땔수가 없죠 #카랑의 리뷰뮤직\n\n구독 좋아요 부탁드려요💓\n\n채널주소 www.karang.kr \n★ 비즈니스&제휴 문의 moviebooster@naver.com ★"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCcfz-8gGDYJfaRHYD7kkQpw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-46Kfe8N7UDY/AAAAAAAAAAI/AAAAAAAAAAA/ez7pKPxmNYM/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-46Kfe8N7UDY/AAAAAAAAAAI/AAAAAAAAAAA/ez7pKPxmNYM/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-46Kfe8N7UDY/AAAAAAAAAAI/AAAAAAAAAAA/ez7pKPxmNYM/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
147,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/hbRuAha39BW1we3wXyxynVwYch0""",XMm1RFsYKmtAqoa2erMGw1lyO6WlCM08yPYSsktMUf8,youtube#subscription,"{'publishedAt': '2019-04-22T04:17:33.060Z', 'title': 'Gadget Seoul', 'description': '기술을 응원합니다.\n\nGadgetseoul@gmail.com\nSince : 2018.03.13', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCyWmhgJ3talmk3H5GdmjHfg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-qxF8ButXzgs/AAAAAAAAAAI/AAAAAAAAAAA/XbDw5qhhqsc/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-qxF8ButXzgs/AAAAAAAAAAI/AAAAAAAAAAA/XbDw5qhhqsc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-qxF8ButXzgs/AAAAAAAAAAI/AAAAAAAAAAA/XbDw5qhhqsc/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
148,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/pFX-VkWH5O5HdxZGwcH7kAv-n0Q""",XMm1RFsYKmsKG2GYc6kuBuuaIkaSBNl61kHdJIlhtgo,youtube#subscription,"{'publishedAt': '2018-02-28T17:49:35.856Z', 'title': '햄릿 TUBE', 'description': '안녕하세요, 영화유튜브 크리에이터 ‘햄릿TUBE’ 공식유튜브 채널입니다! \n차원이 다른 영화리뷰와 해석, 품격있는 영상미로 \n여러분들의 문화생활을 책임지겠습니다. \n\n\n광고 & 문의 : hamlet9505@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCxPsZyuVOLKMt-ze8I-hl_w'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-pFKdMvMm_Zo/AAAAAAAAAAI/AAAAAAAAAAA/KZrqyurlGwo/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-pFKdMvMm_Zo/AAAAAAAAAAI/AAAAAAAAAAA/KZrqyurlGwo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-pFKdMvMm_Zo/AAAAAAAAAAI/AAAAAAAAAAA/KZrqyurlGwo/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
149,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/n2thvZAxOKz6VY4MBnB-tj6JTtI""",XMm1RFsYKmvBkbp-hf4RyiH6inrJntNs0nz-zqrOegI,youtube#subscription,"{'publishedAt': '2019-12-08T13:40:51.971Z', 'title': '그거앎? ggrm?', 'description': '그거앎?은 내 삶을 바꾸고 세상을 바꾸는 지식을 가장 쫄깃한 영상으로 전합니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCgu8qDizpuq-O2g4jKhkjUg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-a6tvjI48YX4/AAAAAAAAAAI/AAAAAAAAAAA/f-5jcTTaAAU/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-a6tvjI48YX4/AAAAAAAAAAI/AAAAAAAAAAA/f-5jcTTaAAU/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-a6tvjI48YX4/AAAAAAAAAAI/AAAAAAAAAAA/f-5jcTTaAAU/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
150,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/1B1XypHdmlVHVh99DaWtTwA1-I0""",XMm1RFsYKmtAqoa2erMGwwGGc2cO-eVJTDuBlytzKCo,youtube#subscription,"{'publishedAt': '2018-01-22T17:46:10.289Z', 'title': 'Michael Elliott', 'description': '한국어로 설명해주는 원조 유튜브 원어민 강의: English in Korean!\n아무도 유뷰트에서 영어 강의 하지 않았던 2010년부터 시작해서 현재 무료 영어 학습 강의 500편까지 올렸습니다.\n세계에서 사교육비 제일 많이 내는 한국인의 경제적 부담도 덜어드리고 영어에 대한 고질적인 부담과 스트레스를 덜어드리고자 하는 취지로 만든 무료 영어 학습 채널입니다. \n이 채널 외에도 오디오 강의인 EiK 팟캐스트와 수백 개의 텍스트 자료를 갖춘 EiK 무료 학습 사이트도 있습니다. 더 많은 분들이 EiK 통해서 무료로 영어 공부를 할 수 있도록 공유 부탁 드립니다.\nEnglish instruction for Koreans and Korean instruction for the world! \nEnglish in Korean / Korean Champ / 2쌤 영어 / 문외한 마이클의 테크토크', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCgcJ1AA_mprxc-m9iHYdrDQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-CEujR9De4qY/AAAAAAAAAAI/AAAAAAAAAAA/uqXPfI-hCq4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-CEujR9De4qY/AAAAAAAAAAI/AAAAAAAAAAA/uqXPfI-hCq4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-CEujR9De4qY/AAAAAAAAAAI/AAAAAAAAAAA/uqXPfI-hCq4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
151,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/k9OvditXtQrFNKA2f1WCuwqWTLM""",XMm1RFsYKmtAqoa2erMGw99mPCtlROGgOgMeq-oFvqA,youtube#subscription,"{'publishedAt': '2017-11-11T16:38:22.000Z', 'title': '백수골방', 'description': '독수공방하며 사는 백수가 골방에 있는 영화를 다시 꺼내봅니다.\n흘러간, 그러나 많은 이들이 기억하고 있는 영화를 영상으로 리뷰합니다.\n\n비즈니스 관련 문의: 100soo@sandbox.co.kr\n기타 문의: retiredtwenty@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCNR3K4HA6LyO9tz0oZoSJIA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-dKWmrcC3OXs/AAAAAAAAAAI/AAAAAAAAAAA/a5q8F99_ChI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-dKWmrcC3OXs/AAAAAAAAAAI/AAAAAAAAAAA/a5q8F99_ChI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-dKWmrcC3OXs/AAAAAAAAAAI/AAAAAAAAAAA/a5q8F99_ChI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
152,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/ZFfY5Vo65Gk2ONZ9R5u1xAydqIM""",XMm1RFsYKmtAqoa2erMGw7yjDBr_byBtQ09OwcIs7LY,youtube#subscription,"{'publishedAt': '2020-02-27T09:16:31.038Z', 'title': '앗무만 ATMUMAN', 'description': ""본 채널은 작품을 제작하는 영상을 올리는 채널입니다. 조각 이외에도 많은 걸 올릴 예정입니다.\n더 흥미로운 영상 보고 싶으시다면 구독 해주세요.\n\nHi. Guys. \nI'm an Artist mainly sculptor. and I'll share how to make art works not only sculptures but everything.\n\nIt should be fun. And if you wanna watch more fun videos, just subscribe.\n\nContact -  atmuman@gmail.com"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC3bHFRThkXGB9RsS1PafV7A'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-Pr_YIoqRaeo/AAAAAAAAAAI/AAAAAAAAAAA/wolb_5Fu_9Y/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-Pr_YIoqRaeo/AAAAAAAAAAI/AAAAAAAAAAA/wolb_5Fu_9Y/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-Pr_YIoqRaeo/AAAAAAAAAAI/AAAAAAAAAAA/wolb_5Fu_9Y/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
153,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/h8UJVNc_BbxY0RJWtXOh8LXReGs""",XMm1RFsYKmtAqoa2erMGwx94RAEWwlw8k1d4mMJU4PI,youtube#subscription,"{'publishedAt': '2018-05-17T18:23:36.258Z', 'title': '달빛뮤즈', 'description': ""안녕하세요.\n달빛뮤즈 채널입니다.\n\n유명하지만 아직 못봤거나 \n알려지지않아서 못봤거나\n봤지만 다시보고싶은 영화,\n몰랐지만 괜찮은 영화...\n모든 영화들을 장르별로 소개하고 추천해드리는 \n달빛뮤즈 채널입니다.\n\n'삶의 축소판'같은 깊이있는 영화의 매력!\n\n그렇지만 \n보다 더 재미있게 보실수있는\n채널을 추구하고 있습니다\n\n초대할게요~영화 속 바다로! \n\nCome On~"", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCMguxwveCsLVpyKrLz-EFTg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-8dOvlCck8is/AAAAAAAAAAI/AAAAAAAAAAA/vY0NOB-n0eQ/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-8dOvlCck8is/AAAAAAAAAAI/AAAAAAAAAAA/vY0NOB-n0eQ/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-8dOvlCck8is/AAAAAAAAAAI/AAAAAAAAAAA/vY0NOB-n0eQ/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
154,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/DNpeARxL487HyWb1wCSJPthgOok""",XMm1RFsYKmtAqoa2erMGw7vVcj3yYAVmXxzctjDJzpI,youtube#subscription,"{'publishedAt': '2019-05-11T13:20:45.456Z', 'title': '조재원', 'description': '매주 몰래카메라, 실험카메라 술자리게임 등 신규 컨텐츠도 올라갑니다!\n\n페이스북 : https://www.facebook.com/jomansae\n문의 : jojaewon0703@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC2o_y872S6YvaO1K8EYnoxg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-3FlTq9nw8QI/AAAAAAAAAAI/AAAAAAAAAAA/7PuicTju5pI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-3FlTq9nw8QI/AAAAAAAAAAI/AAAAAAAAAAA/7PuicTju5pI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-3FlTq9nw8QI/AAAAAAAAAAI/AAAAAAAAAAA/7PuicTju5pI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
155,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/LOCNdVq4EFp9bOL3kn6oJZ1KTkI""",XMm1RFsYKmtAqoa2erMGw8t73_azyQMAE7y-wB4uBW0,youtube#subscription,"{'publishedAt': '2014-02-17T13:22:30.000Z', 'title': 'tecmath', 'description': 'This channel obsesses over methods to make maths easier!\r\nI specialise in Math Tricks for fast results!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCb7w5aTnt7YeXBcVCY0mgFw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-TDt18znmFk4/AAAAAAAAAAI/AAAAAAAAAAA/SyBhiWf4vTE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-TDt18znmFk4/AAAAAAAAAAI/AAAAAAAAAAA/SyBhiWf4vTE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-TDt18znmFk4/AAAAAAAAAAI/AAAAAAAAAAA/SyBhiWf4vTE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
156,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/4EqrlSYRJ4sdrHHFUFo9fbhqSIg""",XMm1RFsYKmtAqoa2erMGw8XNA31TwgF7Ci4z_6ls97U,youtube#subscription,"{'publishedAt': '2018-06-20T09:25:01.139Z', 'title': 'Sung Kim', 'description': '컴퓨터 소프트웨어와 딥러닝, 영어등 다양한 재미있는 이야기들을 나누는 곳입니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCML9R2ol-l0Ab9OXoNnr7Lw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-2FvoVmUFc28/AAAAAAAAAAI/AAAAAAAAAAA/nQZywjAQrNw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-2FvoVmUFc28/AAAAAAAAAAI/AAAAAAAAAAA/nQZywjAQrNw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-2FvoVmUFc28/AAAAAAAAAAI/AAAAAAAAAAA/nQZywjAQrNw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
157,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/kfh8pRlO1bJScjyCv1Y04EYI9vk""",XMm1RFsYKmtAqoa2erMGw_WzotRfCzQKFah7e7FP3sI,youtube#subscription,"{'publishedAt': '2019-03-03T21:15:11.816Z', 'title': 'The King of Random', 'description': 'We make videos dedicated to exploring life through all kinds of life hacks, experiments, and random weekend projects.\n\nThere is excitement found in discovering the unknown, so join us and let’s build something great together. \n\nFTC Disclaimer: We earn a % of sales made through Amazon Affiliate links', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC1zZE_kJ8rQHgLTVfobLi_g'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-9ZRXuGYX6m0/AAAAAAAAAAI/AAAAAAAAAAA/SFFouCJ7BAg/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-9ZRXuGYX6m0/AAAAAAAAAAI/AAAAAAAAAAA/SFFouCJ7BAg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-9ZRXuGYX6m0/AAAAAAAAAAI/AAAAAAAAAAA/SFFouCJ7BAg/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
